gutenberg_id,short_title,character,genre,year
1518,"Henry IV, Part 2",HOSTESS,History,1598
1518,"Henry IV, Part 2",KING,History,1598
1518,"Henry IV, Part 2",LADY NORTHUMBERLAND,History,1598
1518,"Henry IV, Part 2",LADY PERCY,History,1598
1518,"Henry IV, Part 2",LANCASTER,History,1598
1518,"Henry IV, Part 2",LORD BARDOLPH,History,1598
1518,"Henry IV, Part 2",MESSENGER,History,1598
1518,"Henry IV, Part 2",MORTON,History,1598
1518,"Henry IV, Part 2",MOULDY,History,1598
1518,"Henry IV, Part 2",MOWBRAY,History,1598
1518,"Henry IV, Part 2",NORTHUMBERLAND,History,1598
1518,"Henry IV, Part 2",PAGE,History,1598
1518,"Henry IV, Part 2",PETO,History,1598
1518,"Henry IV, Part 2",PISTOL,History,1598
1518,"Henry IV, Part 2",POINS,History,1598
1518,"Henry IV, Part 2",PORTER,History,1598
1518,"Henry IV, Part 2",PRINCE,History,1598
1518,"Henry IV, Part 2",PRINCES,History,1598
1518,"Henry IV, Part 2",SECOND DRAWER,History,1598
1518,"Henry IV, Part 2",SECOND GROOM,History,1598
1518,"Henry IV, Part 2",SERVANT,History,1598
1518,"Henry IV, Part 2",SHADOW,History,1598
1518,"Henry IV, Part 2",SHALLOW,History,1598
1518,"Henry IV, Part 2",SILENCE,History,1598
1518,"Henry IV, Part 2",SNARE,History,1598
1518,"Henry IV, Part 2",TRAVERS,History,1598
1518,"Henry IV, Part 2",WART,History,1598
1518,"Henry IV, Part 2",WARWICK,History,1598
1518,"Henry IV, Part 2",WESTMORELAND,History,1598
1519,Much Ado about Nothing,A LORD,Comedy,1598
1519,Much Ado about Nothing,ANTONIO,Comedy,1598
1519,Much Ado about Nothing,BALTHASAR,Comedy,1598
1519,Much Ado about Nothing,BEATRICE,Comedy,1598
1519,Much Ado about Nothing,BENEDICK,Comedy,1598
1519,Much Ado about Nothing,BORACHIO,Comedy,1598
1519,Much Ado about Nothing,BOY,Comedy,1598
1519,Much Ado about Nothing,CLAUDIO,Comedy,1598
1519,Much Ado about Nothing,CONRADE,Comedy,1598
1519,Much Ado about Nothing,DOGBERRY,Comedy,1598
1519,Much Ado about Nothing,DON JOHN,Comedy,1598
1519,Much Ado about Nothing,DON PEDRO,Comedy,1598
1519,Much Ado about Nothing,FIRST WATCH,Comedy,1598
1519,Much Ado about Nothing,FRIAR,Comedy,1598
1519,Much Ado about Nothing,HERO,Comedy,1598
1519,Much Ado about Nothing,LEONATO,Comedy,1598
1519,Much Ado about Nothing,MARGARET,Comedy,1598
1519,Much Ado about Nothing,MESSENGER,Comedy,1598
1519,Much Ado about Nothing,SECOND WATCH,Comedy,1598
1519,Much Ado about Nothing,SEXTON,Comedy,1598
1519,Much Ado about Nothing,URSULA,Comedy,1598
1519,Much Ado about Nothing,VERGES,Comedy,1598
1519,Much Ado about Nothing,WATCH,Comedy,1598
1521,Henry V,ALICE,History,1599
1521,Henry V,AMBASSADOR,History,1599
1521,Henry V,BARDOLPH,History,1599
1521,Henry V,BATES,History,1599
1521,Henry V,BEDFORD,History,1599
1521,Henry V,BOURBON,History,1599
1521,Henry V,BOY,History,1599
1521,Henry V,BURGUNDY,History,1599
1521,Henry V,CAMBRIDGE,History,1599
1521,Henry V,CANTERBURY,History,1599
1521,Henry V,CHORUS,History,1599
1521,Henry V,CONSTABLE,History,1599
1521,Henry V,COURT,History,1599
1521,Henry V,DAUPHIN,History,1599
1521,Henry V,ELY,History,1599
1521,Henry V,ERPINGHAM,History,1599
1521,Henry V,EXETER,History,1599
1521,Henry V,FIRST AMBASSADOR,History,1599
1521,Henry V,FLUELLEN,History,1599
1521,Henry V,FRENCH KING,History,1599
1521,Henry V,FRENCH SOLDIER,History,1599
1521,Henry V,GLOUCESTER,History,1599
1521,Henry V,GOVERNOR,History,1599
1521,Henry V,GOWER,History,1599
1521,Henry V,GREY,History,1599
1521,Henry V,HERALD,History,1599
1521,Henry V,HOSTESS,History,1599
1521,Henry V,JAMY,History,1599
1521,Henry V,KATHARINE,History,1599
1521,Henry V,KING,History,1599
1521,Henry V,KING HENRY,History,1599
1521,Henry V,LORDS,History,1599
1521,Henry V,MACMORRIS,History,1599
1521,Henry V,MESSENGER,History,1599
1521,Henry V,MONTJOY,History,1599
1521,Henry V,NYM,History,1599
1521,Henry V,ORLEANS,History,1599
1521,Henry V,PISTOL,History,1599
1521,Henry V,QUEEN ISABEL,History,1599
1521,Henry V,RAMBURES,History,1599
1521,Henry V,SALISBURY,History,1599
1521,Henry V,SCROOP,History,1599
1521,Henry V,WARWICK,History,1599
1521,Henry V,WESTMORLAND,History,1599
1521,Henry V,WILLIAMS,History,1599
1521,Henry V,YORK,History,1599
1522,Julius Caesar,ANTONY,Tragedy,1599
1522,Julius Caesar,ARTEMIDORUS,Tragedy,1599
1522,Julius Caesar,BRUTUS,Tragedy,1599
1522,Julius Caesar,CAESAR,Tragedy,1599
1522,Julius Caesar,CALPHURNIA,Tragedy,1599
1522,Julius Caesar,CARPENTER,Tragedy,1599
1522,Julius Caesar,CASCA,Tragedy,1599
1522,Julius Caesar,CASSIUS,Tragedy,1599
1522,Julius Caesar,CATO,Tragedy,1599
1522,Julius Caesar,CICERO,Tragedy,1599
1522,Julius Caesar,CINNA,Tragedy,1599
1522,Julius Caesar,CITIZENS,Tragedy,1599
1522,Julius Caesar,CLAUDIUS,Tragedy,1599
1522,Julius Caesar,CLITUS,Tragedy,1599
1522,Julius Caesar,COBBLER,Tragedy,1599
1522,Julius Caesar,DARDANIUS,Tragedy,1599
1522,Julius Caesar,DECIUS,Tragedy,1599
1522,Julius Caesar,FIRST CITIZEN,Tragedy,1599
1522,Julius Caesar,FIRST SOLDIER,Tragedy,1599
1522,Julius Caesar,FLAVIUS,Tragedy,1599
1522,Julius Caesar,FOURTH CITIZEN,Tragedy,1599
1522,Julius Caesar,GHOST,Tragedy,1599
1522,Julius Caesar,LEPIDUS,Tragedy,1599
1522,Julius Caesar,LIGARIUS,Tragedy,1599
1522,Julius Caesar,LUCILIUS,Tragedy,1599
1522,Julius Caesar,LUCIUS,Tragedy,1599
1522,Julius Caesar,MARULLUS,Tragedy,1599
1522,Julius Caesar,MESSALA,Tragedy,1599
1522,Julius Caesar,MESSENGER,Tragedy,1599
1522,Julius Caesar,METELLUS,Tragedy,1599
1522,Julius Caesar,OCTAVIUS,Tragedy,1599
1522,Julius Caesar,PINDARUS,Tragedy,1599
1522,Julius Caesar,POET,Tragedy,1599
1522,Julius Caesar,POPILIUS,Tragedy,1599
1522,Julius Caesar,PORTIA,Tragedy,1599
1522,Julius Caesar,PUBLIUS,Tragedy,1599
1522,Julius Caesar,SECOND CITIZEN,Tragedy,1599
1522,Julius Caesar,SECOND SOLDIER,Tragedy,1599
1522,Julius Caesar,SERVANT,Tragedy,1599
1522,Julius Caesar,SOOTHSAYER,Tragedy,1599
1522,Julius Caesar,STRATO,Tragedy,1599
1522,Julius Caesar,THIRD CITIZEN,Tragedy,1599
1522,Julius Caesar,THIRD SOLDIER,Tragedy,1599
1522,Julius Caesar,TITINIUS,Tragedy,1599
1522,Julius Caesar,TREBONIUS,Tragedy,1599
1522,Julius Caesar,VARRO,Tragedy,1599
1522,Julius Caesar,VOLUMNIUS,Tragedy,1599
1523,As You Like It,ADAM,Comedy,1599
1523,As You Like It,AMIENS,Comedy,1599
1523,As You Like It,AUDREY,Comedy,1599
1523,As You Like It,CELIA,Comedy,1599
1523,As You Like It,CHARLES,Comedy,1599
1523,As You Like It,CORIN,Comedy,1599
1523,As You Like It,DENNIS,Comedy,1599
1523,As You Like It,DUKE FREDERICK,Comedy,1599
1523,As You Like It,DUKE SENIOR,Comedy,1599
1523,As You Like It,FIRST LORD,Comedy,1599
1523,As You Like It,FIRST PAGE,Comedy,1599
1523,As You Like It,HYMEN,Comedy,1599
1523,As You Like It,JAQUES,Comedy,1599
1523,As You Like It,JAQUES DE BOYS,Comedy,1599
1523,As You Like It,LE BEAU,Comedy,1599
1523,As You Like It,MARTEXT,Comedy,1599
1523,As You Like It,OLIVER,Comedy,1599
1523,As You Like It,ORLANDO,Comedy,1599
1523,As You Like It,PAGES,Comedy,1599
1523,As You Like It,PHOEBE,Comedy,1599
1523,As You Like It,ROSALIND,Comedy,1599
1523,As You Like It,SECOND LORD,Comedy,1599
1523,As You Like It,SECOND PAGE,Comedy,1599
1523,As You Like It,SILVIUS,Comedy,1599
1523,As You Like It,SONG,Comedy,1599
1523,As You Like It,TOUCHSTONE,Comedy,1599
1523,As You Like It,WILLIAM,Comedy,1599
1524,Hamlet,BARNARDO,Tragedy,1600
1524,Hamlet,CAPTAIN,Tragedy,1600
1524,Hamlet,CORNELIUS,Tragedy,1600
1524,Hamlet,DANES,Tragedy,1600
1524,Hamlet,FIRST AMBASSADOR,Tragedy,1600
1524,Hamlet,FIRST CLOWN,Tragedy,1600
1524,Hamlet,FIRST PLAYER,Tragedy,1600
1524,Hamlet,FIRST SAILOR,Tragedy,1600
1524,Hamlet,FORTINBRAS,Tragedy,1600
1524,Hamlet,FRANCISCO,Tragedy,1600
1524,Hamlet,GENTLEMAN,Tragedy,1600
1524,Hamlet,GHOST,Tragedy,1600
1524,Hamlet,GUILDENSTERN,Tragedy,1600
1524,Hamlet,HAMLET,Tragedy,1600
1524,Hamlet,HORATIO,Tragedy,1600
1524,Hamlet,KING,Tragedy,1600
1524,Hamlet,LAERTES,Tragedy,1600
1524,Hamlet,LORD,Tragedy,1600
1524,Hamlet,LORDS,Tragedy,1600
1524,Hamlet,LUCIANUS,Tragedy,1600
1524,Hamlet,MARCELLUS,Tragedy,1600
1524,Hamlet,MESSENGER,Tragedy,1600
1524,Hamlet,OPHELIA,Tragedy,1600
1524,Hamlet,OSRIC,Tragedy,1600
1524,Hamlet,PLAYER KING,Tragedy,1600
1524,Hamlet,PLAYER QUEEN,Tragedy,1600
1524,Hamlet,POLONIUS,Tragedy,1600
1524,Hamlet,PRIEST,Tragedy,1600
1524,Hamlet,PROLOGUE,Tragedy,1600
1524,Hamlet,QUEEN,Tragedy,1600
1524,Hamlet,REYNALDO,Tragedy,1600
1524,Hamlet,ROSENCRANTZ,Tragedy,1600
1524,Hamlet,SECOND CLOWN,Tragedy,1600
1524,Hamlet,SERVANT,Tragedy,1600
1524,Hamlet,VOLTEMAND,Tragedy,1600
1526,Twelfth Night,AGUECHEEK,Comedy,1601
1526,Twelfth Night,ANTONIO,Comedy,1601
1526,Twelfth Night,CAPTAIN,Comedy,1601
1526,Twelfth Night,CLOWN,Comedy,1601
1526,Twelfth Night,CURIO,Comedy,1601
1526,Twelfth Night,DUKE,Comedy,1601
1526,Twelfth Night,FABIAN,Comedy,1601
1526,Twelfth Night,FIRST OFFICER,Comedy,1601
1526,Twelfth Night,MALVOLIO,Comedy,1601
1526,Twelfth Night,MARIA,Comedy,1601
1526,Twelfth Night,OLIVIA,Comedy,1601
1526,Twelfth Night,PRIEST,Comedy,1601
1526,Twelfth Night,SEBASTIAN,Comedy,1601
1526,Twelfth Night,SECOND OFFICER,Comedy,1601
1526,Twelfth Night,SERVANT,Comedy,1601
1526,Twelfth Night,SIR ANDREW,Comedy,1601
1526,Twelfth Night,SIR TOBY,Comedy,1601
1526,Twelfth Night,VALENTINE,Comedy,1601
1526,Twelfth Night,VIOLA,Comedy,1601
1528,Troilus and Cressida,ACHILLES,Tragedy,1602
1528,Troilus and Cressida,AENEAS,Tragedy,1602
1528,Troilus and Cressida,AGAMEMNON,Tragedy,1602
1528,Troilus and Cressida,AJAX,Tragedy,1602
1528,Troilus and Cressida,ALEXANDER,Tragedy,1602
1528,Troilus and Cressida,ANDARUS,Tragedy,1602
1528,Troilus and Cressida,ANDROMACHE,Tragedy,1602
1528,Troilus and Cressida,BOY,Tragedy,1602
1528,Troilus and Cressida,CALCHAS,Tragedy,1602
1528,Troilus and Cressida,CASSANDRA,Tragedy,1602
1528,Troilus and Cressida,CRESSIDA,Tragedy,1602
1528,Troilus and Cressida,DEIPHOBUS,Tragedy,1602
1528,Troilus and Cressida,DIOMEDES,Tragedy,1602
1528,Troilus and Cressida,HECTOR,Tragedy,1602
1528,Troilus and Cressida,HELEN,Tragedy,1602
1528,Troilus and Cressida,HELENUS,Tragedy,1602
1528,Troilus and Cressida,MARGARELON,Tragedy,1602
1528,Troilus and Cressida,MENELAUS,Tragedy,1602
1528,Troilus and Cressida,MYRMIDON,Tragedy,1602
1528,Troilus and Cressida,NESTOR,Tragedy,1602
1528,Troilus and Cressida,PANDARUS,Tragedy,1602
1528,Troilus and Cressida,PARIS,Tragedy,1602
1528,Troilus and Cressida,PATROCLUS,Tragedy,1602
1528,Troilus and Cressida,PRIAM,Tragedy,1602
1528,Troilus and Cressida,SERVANT,Tragedy,1602
1528,Troilus and Cressida,SOLDIERS,Tragedy,1602
1528,Troilus and Cressida,THERSITES,Tragedy,1602
1528,Troilus and Cressida,TROILUS,Tragedy,1602
1528,Troilus and Cressida,ULYSSES,Tragedy,1602
1529,All's Well That Ends Well,BERTRAM,Comedy,1603
1529,All's Well That Ends Well,CLOWN,Comedy,1603
1529,All's Well That Ends Well,COUNTESS,Comedy,1603
1529,All's Well That Ends Well,DIANA,Comedy,1603
1529,All's Well That Ends Well,DUKE,Comedy,1603
1529,All's Well That Ends Well,FIRST GENTLEMAN,Comedy,1603
1529,All's Well That Ends Well,FIRST LORD,Comedy,1603
1529,All's Well That Ends Well,FIRST SOLDIER,Comedy,1603
1529,All's Well That Ends Well,FOURTH LORD,Comedy,1603
1529,All's Well That Ends Well,GENTLEMAN,Comedy,1603
1529,All's Well That Ends Well,HELENA,Comedy,1603
1529,All's Well That Ends Well,KING,Comedy,1603
1529,All's Well That Ends Well,LAFEW,Comedy,1603
1529,All's Well That Ends Well,MARIANA,Comedy,1603
1529,All's Well That Ends Well,MESSENGER,Comedy,1603
1529,All's Well That Ends Well,PAGE,Comedy,1603
1529,All's Well That Ends Well,PAROLLES,Comedy,1603
1529,All's Well That Ends Well,SECOND GENTLEMAN,Comedy,1603
1529,All's Well That Ends Well,SECOND LORD,Comedy,1603
1529,All's Well That Ends Well,SECOND SOLDIER,Comedy,1603
1529,All's Well That Ends Well,STEWARD,Comedy,1603
1529,All's Well That Ends Well,WIDOW,Comedy,1603
1530,Measure for Measure,ABHORSON,Comedy,1604
1530,Measure for Measure,ANGELO,Comedy,1604
1530,Measure for Measure,BARNARDINE,Comedy,1604
1530,Measure for Measure,BAWD,Comedy,1604
1530,Measure for Measure,CLAUDIO,Comedy,1604
1530,Measure for Measure,DUKE,Comedy,1604
1530,Measure for Measure,ELBOW,Comedy,1604
1530,Measure for Measure,ESCALUS,Comedy,1604
1530,Measure for Measure,FIRST GENTLEMAN,Comedy,1604
1530,Measure for Measure,FRANCISCA,Comedy,1604
1530,Measure for Measure,FRIAR PETER,Comedy,1604
1530,Measure for Measure,FRIAR THOMAS,Comedy,1604
1530,Measure for Measure,FROTH,Comedy,1604
1530,Measure for Measure,ISABELLA,Comedy,1604
1530,Measure for Measure,JULIET,Comedy,1604
1530,Measure for Measure,JUSTICE,Comedy,1604
1530,Measure for Measure,LUCIO,Comedy,1604
1530,Measure for Measure,MARIANA,Comedy,1604
1530,Measure for Measure,MESSENGER,Comedy,1604
1530,Measure for Measure,POMPEY,Comedy,1604
1530,Measure for Measure,PROVOST,Comedy,1604
1530,Measure for Measure,SECOND GENTLEMAN,Comedy,1604
1530,Measure for Measure,SERVANT,Comedy,1604
1530,Measure for Measure,SONG,Comedy,1604
1531,Othello,BIANCA,Tragedy,1604
1531,Othello,BRABANTIO,Tragedy,1604
1531,Othello,CASSIO,Tragedy,1604
1531,Othello,CLOWN,Tragedy,1604
1531,Othello,DESDEMONA,Tragedy,1604
1531,Othello,DUKE,Tragedy,1604
1531,Othello,EMILIA,Tragedy,1604
1531,Othello,FIRST GENTLEMAN,Tragedy,1604
1531,Othello,FIRST MUSICIAN,Tragedy,1604
1531,Othello,FIRST SENATOR,Tragedy,1604
1531,Othello,GENTLEMEN,Tragedy,1604
1531,Othello,GRATIANO,Tragedy,1604
1531,Othello,HERALD,Tragedy,1604
1531,Othello,IAGO,Tragedy,1604
1531,Othello,LODOVICO,Tragedy,1604
1531,Othello,MESSENGER,Tragedy,1604
1531,Othello,MONTANO,Tragedy,1604
1531,Othello,OFFICER,Tragedy,1604
1531,Othello,OTHELLO,Tragedy,1604
1531,Othello,RODERIGO,Tragedy,1604
1531,Othello,SAILOR,Tragedy,1604
1531,Othello,SECOND GENTLEMAN,Tragedy,1604
1531,Othello,SECOND SENATOR,Tragedy,1604
1531,Othello,SENATORS,Tragedy,1604
1531,Othello,THIRD GENTLEMAN,Tragedy,1604
1532,King Lear,ALBANY,Tragedy,1606
1532,King Lear,BURGUNDY,Tragedy,1606
1532,King Lear,CAPTAIN,Tragedy,1606
1532,King Lear,CORDELIA,Tragedy,1606
1532,King Lear,CORNWALL,Tragedy,1606
1532,King Lear,CURAN,Tragedy,1606
1532,King Lear,EDGAR,Tragedy,1606
1532,King Lear,EDMUND,Tragedy,1606
1532,King Lear,FIRST SERVANT,Tragedy,1606
1532,King Lear,FOOL,Tragedy,1606
1532,King Lear,FRANCE,Tragedy,1606
1532,King Lear,GENTLEMAN,Tragedy,1606
1532,King Lear,GLOUCESTER,Tragedy,1606
1532,King Lear,GONERIL,Tragedy,1606
1532,King Lear,HERALD,Tragedy,1606
1532,King Lear,KENT,Tragedy,1606
1532,King Lear,KNIGHT,Tragedy,1606
1532,King Lear,LEAR,Tragedy,1606
1532,King Lear,MESSENGER,Tragedy,1606
1532,King Lear,OFFICER,Tragedy,1606
1532,King Lear,OLD MAN,Tragedy,1606
1532,King Lear,OSWALD,Tragedy,1606
1532,King Lear,PHYSICIAN,Tragedy,1606
1532,King Lear,REGAN,Tragedy,1606
1532,King Lear,SECOND SERVANT,Tragedy,1606
1532,King Lear,THIRD SERVANT,Tragedy,1606
1533,Macbeth,ANGUS,Tragedy,1606
1533,Macbeth,APPARITION,Tragedy,1606
1533,Macbeth,BANQUO,Tragedy,1606
1533,Macbeth,CAITHNESS,Tragedy,1606
1533,Macbeth,DOCTOR,Tragedy,1606
1533,Macbeth,DONALBAIN,Tragedy,1606
1533,Macbeth,DUNCAN,Tragedy,1606
1533,Macbeth,FIRST MURDERER,Tragedy,1606
1533,Macbeth,FIRST WITCH,Tragedy,1606
1533,Macbeth,FLEANCE,Tragedy,1606
1533,Macbeth,GENTLEWOMAN,Tragedy,1606
1533,Macbeth,HECATE,Tragedy,1606
1533,Macbeth,LADY MACBETH,Tragedy,1606
1533,Macbeth,LADY MACDUFF,Tragedy,1606
1533,Macbeth,LENNOX,Tragedy,1606
1533,Macbeth,LORD,Tragedy,1606
1533,Macbeth,LORDS,Tragedy,1606
1533,Macbeth,MACBETH,Tragedy,1606
1533,Macbeth,MACDUFF,Tragedy,1606
1533,Macbeth,MALCOLM,Tragedy,1606
1533,Macbeth,MENTEITH,Tragedy,1606
1533,Macbeth,MESSENGER,Tragedy,1606
1533,Macbeth,MURDERER,Tragedy,1606
1533,Macbeth,OLD MAN,Tragedy,1606
1533,Macbeth,PORTER,Tragedy,1606
1533,Macbeth,ROSS,Tragedy,1606
1533,Macbeth,SECOND MURDERER,Tragedy,1606
1533,Macbeth,SECOND WITCH,Tragedy,1606
1533,Macbeth,SERVANT,Tragedy,1606
1533,Macbeth,SEYTON,Tragedy,1606
1533,Macbeth,SIWARD,Tragedy,1606
1533,Macbeth,SOLDIER,Tragedy,1606
1533,Macbeth,SOLDIERS,Tragedy,1606
1533,Macbeth,SON,Tragedy,1606
1533,Macbeth,THIRD MURDERER,Tragedy,1606
1533,Macbeth,THIRD WITCH,Tragedy,1606
1533,Macbeth,YOUNG SIWARD,Tragedy,1606
1534,Antony and Cleopatra,AGRIPPA,Tragedy,1607
1534,Antony and Cleopatra,ALEXAS,Tragedy,1607
1534,Antony and Cleopatra,AMBASSADOR,Tragedy,1607
1534,Antony and Cleopatra,ANTONY,Tragedy,1607
1534,Antony and Cleopatra,CAESAR,Tragedy,1607
1534,Antony and Cleopatra,CANIDIUS,Tragedy,1607
1534,Antony and Cleopatra,CAPTAIN,Tragedy,1607
1534,Antony and Cleopatra,CHARMIAN,Tragedy,1607
1534,Antony and Cleopatra,CLEOPATRA,Tragedy,1607
1534,Antony and Cleopatra,CLOWN,Tragedy,1607
1534,Antony and Cleopatra,DEMETRIUS,Tragedy,1607
1534,Antony and Cleopatra,DERCETUS,Tragedy,1607
1534,Antony and Cleopatra,DIOMEDES,Tragedy,1607
1534,Antony and Cleopatra,DOLABELLA,Tragedy,1607
1534,Antony and Cleopatra,EGYPTIAN,Tragedy,1607
1534,Antony and Cleopatra,ENOBARBUS,Tragedy,1607
1534,Antony and Cleopatra,EROS,Tragedy,1607
1534,Antony and Cleopatra,FIRST GUARD,Tragedy,1607
1534,Antony and Cleopatra,FIRST SERVANT,Tragedy,1607
1534,Antony and Cleopatra,FIRST SOLDIER,Tragedy,1607
1534,Antony and Cleopatra,FIRST WATCH,Tragedy,1607
1534,Antony and Cleopatra,FOURTH SOLDIER,Tragedy,1607
1534,Antony and Cleopatra,GUARDSMAN,Tragedy,1607
1534,Antony and Cleopatra,IRAS,Tragedy,1607
1534,Antony and Cleopatra,LEPIDUS,Tragedy,1607
1534,Antony and Cleopatra,MAECENAS,Tragedy,1607
1534,Antony and Cleopatra,MARDIAN,Tragedy,1607
1534,Antony and Cleopatra,MENAS,Tragedy,1607
1534,Antony and Cleopatra,MENECRATES,Tragedy,1607
1534,Antony and Cleopatra,MESSENGER,Tragedy,1607
1534,Antony and Cleopatra,OCTAVIA,Tragedy,1607
1534,Antony and Cleopatra,OFFICER,Tragedy,1607
1534,Antony and Cleopatra,PHILO,Tragedy,1607
1534,Antony and Cleopatra,POMPEY,Tragedy,1607
1534,Antony and Cleopatra,PROCULEIUS,Tragedy,1607
1534,Antony and Cleopatra,SCARUS,Tragedy,1607
1534,Antony and Cleopatra,SECOND GUARD,Tragedy,1607
1534,Antony and Cleopatra,SECOND MESSENGER,Tragedy,1607
1534,Antony and Cleopatra,SECOND SERVANT,Tragedy,1607
1534,Antony and Cleopatra,SECOND SOLDIER,Tragedy,1607
1534,Antony and Cleopatra,SECOND WATCH,Tragedy,1607
1534,Antony and Cleopatra,SELEUCUS,Tragedy,1607
1534,Antony and Cleopatra,SENTRY,Tragedy,1607
1534,Antony and Cleopatra,SERVANT,Tragedy,1607
1534,Antony and Cleopatra,SILIUS,Tragedy,1607
1534,Antony and Cleopatra,SOLDIER,Tragedy,1607
1534,Antony and Cleopatra,SOOTHSAYER,Tragedy,1607
1534,Antony and Cleopatra,TAURUS,Tragedy,1607
1534,Antony and Cleopatra,THE SONG,Tragedy,1607
1534,Antony and Cleopatra,THIDIAS,Tragedy,1607
1534,Antony and Cleopatra,THIRD GUARD,Tragedy,1607
1534,Antony and Cleopatra,THIRD MESSENGER,Tragedy,1607
1534,Antony and Cleopatra,THIRD SOLDIER,Tragedy,1607
1534,Antony and Cleopatra,VARRIUS,Tragedy,1607
1534,Antony and Cleopatra,VENTIDIUS,Tragedy,1607
1535,Coriolanus,AEDILE,Tragedy,1608
1535,Coriolanus,AEDILES,Tragedy,1608
1535,Coriolanus,AUFIDIUS,Tragedy,1608
1535,Coriolanus,BRUTUS,Tragedy,1608
1535,Coriolanus,CITIZEN,Tragedy,1608
1535,Coriolanus,CITIZENS,Tragedy,1608
1535,Coriolanus,COMINIUS,Tragedy,1608
1535,Coriolanus,CORIOLANUS,Tragedy,1608
1535,Coriolanus,FIFTH CITIZEN,Tragedy,1608
1535,Coriolanus,FIRST,Tragedy,1608
1535,Coriolanus,FIRST CITIZEN,Tragedy,1608
1535,Coriolanus,FIRST CONSPIRATOR,Tragedy,1608
1535,Coriolanus,FIRST LORD,Tragedy,1608
1535,Coriolanus,FIRST OFFICER,Tragedy,1608
1535,Coriolanus,FIRST PATRICIAN,Tragedy,1608
1535,Coriolanus,FIRST ROMAN,Tragedy,1608
1535,Coriolanus,FIRST SENATOR,Tragedy,1608
1535,Coriolanus,FIRST SERVINGMAN,Tragedy,1608
1535,Coriolanus,FIRST SOLDIER,Tragedy,1608
1535,Coriolanus,FIRST WATCH,Tragedy,1608
1535,Coriolanus,FOURTH CITIZEN,Tragedy,1608
1535,Coriolanus,GENTLEWOMAN,Tragedy,1608
1535,Coriolanus,HERALD,Tragedy,1608
1535,Coriolanus,LARTIUS,Tragedy,1608
1535,Coriolanus,LIEUTENANT,Tragedy,1608
1535,Coriolanus,LORDS,Tragedy,1608
1535,Coriolanus,MARTIUS,Tragedy,1608
1535,Coriolanus,MENENIUS,Tragedy,1608
1535,Coriolanus,MESSENGER,Tragedy,1608
1535,Coriolanus,OFFICER,Tragedy,1608
1535,Coriolanus,PATRICIAN,Tragedy,1608
1535,Coriolanus,ROMAN,Tragedy,1608
1535,Coriolanus,SECOND CITIZEN,Tragedy,1608
1535,Coriolanus,SECOND CONSPIRATOR,Tragedy,1608
1535,Coriolanus,SECOND LORD,Tragedy,1608
1535,Coriolanus,SECOND MESSENGER,Tragedy,1608
1535,Coriolanus,SECOND OFFICER,Tragedy,1608
1535,Coriolanus,SECOND ROMAN,Tragedy,1608
1535,Coriolanus,SECOND SENATOR,Tragedy,1608
1535,Coriolanus,SECOND SERVINGMAN,Tragedy,1608
1535,Coriolanus,SECOND SOLDIER,Tragedy,1608
1535,Coriolanus,SECOND WATCH,Tragedy,1608
1535,Coriolanus,SENATOR,Tragedy,1608
1535,Coriolanus,SENATORS,Tragedy,1608
1535,Coriolanus,SEVENTH CITIZEN,Tragedy,1608
1535,Coriolanus,SICINIUS,Tragedy,1608
1535,Coriolanus,SIXTH CITIZEN,Tragedy,1608
1535,Coriolanus,SOLDIER,Tragedy,1608
1535,Coriolanus,THIRD CITIZEN,Tragedy,1608
1535,Coriolanus,THIRD CONSPIRATOR,Tragedy,1608
1535,Coriolanus,THIRD LORD,Tragedy,1608
1535,Coriolanus,THIRD ROMAN,Tragedy,1608
1535,Coriolanus,THIRD SERVINGMAN,Tragedy,1608
1535,Coriolanus,TITUS LARTIUS,Tragedy,1608
1535,Coriolanus,TRIBUNES,Tragedy,1608
1535,Coriolanus,VALERIA,Tragedy,1608
1535,Coriolanus,VIRGILIA,Tragedy,1608
1535,Coriolanus,VOLSCE,Tragedy,1608
1535,Coriolanus,VOLUMNIA,Tragedy,1608
1535,Coriolanus,YOUNG MARTIUS,Tragedy,1608
1536,Timon of Athens,ALCIBIADES,Tragedy,1604
1536,Timon of Athens,APEMANTUS,Tragedy,1604
1536,Timon of Athens,BANDITTI,Tragedy,1604
1536,Timon of Athens,CAPHIS,Tragedy,1604
1536,Timon of Athens,CUPID,Tragedy,1604
1536,Timon of Athens,FIRST,Tragedy,1604
1536,Timon of Athens,FIRST BANDIT,Tragedy,1604
1536,Timon of Athens,FIRST FRIEND,Tragedy,1604
1536,Timon of Athens,FIRST LADY,Tragedy,1604
1536,Timon of Athens,FIRST LORD,Tragedy,1604
1536,Timon of Athens,FIRST SENATOR,Tragedy,1604
1536,Timon of Athens,FIRST SERVANT,Tragedy,1604
1536,Timon of Athens,FIRST STRANGER,Tragedy,1604
1536,Timon of Athens,FIRST VARRO'S SERVANT,Tragedy,1604
1536,Timon of Athens,FLAMINIUS,Tragedy,1604
1536,Timon of Athens,FLAVIUS,Tragedy,1604
1536,Timon of Athens,FOOL,Tragedy,1604
1536,Timon of Athens,FOURTH FRIEND,Tragedy,1604
1536,Timon of Athens,HORTENSIUS,Tragedy,1604
1536,Timon of Athens,ISIDORE'S SERVANT,Tragedy,1604
1536,Timon of Athens,JEWELLER,Tragedy,1604
1536,Timon of Athens,LUCILIUS,Tragedy,1604
